identificador,captador,fecha_lectura,tipo_polinico,granos_de_polen_x_metro_cubico
1731,ALER,2025-01-21T00:00:00,Aliso,0
1732,ALER,2025-01-21T00:00:00,Arce,0
1733,ALER,2025-01-21T00:00:00,Artemisia,0
1734,ALER,2025-01-21T00:00:00,Castaño,0
1735,ALER,2025-01-21T00:00:00,Compuestas,0
1736,ALER,2025-01-21T00:00:00,Corylus,0
1737,ALER,2025-01-21T00:00:00,Cupresáceas/Taxáceas,0
1738,ALER,2025-01-21T00:00:00,Ericaceae,0
1739,ALER,2025-01-21T00:00:00,Eucalipto,0
1740,ALER,2025-01-21T00:00:00,Fresno,0
1741,ALER,2025-01-21T00:00:00,Gramíneas,0
1742,ALER,2025-01-21T00:00:00,Moreras,0
1743,ALER,2025-01-21T00:00:00,Olivo,0
1744,ALER,2025-01-21T00:00:00,Olmos,0
1745,ALER,2025-01-21T00:00:00,Otros,0
1746,ALER,2025-01-21T00:00:00,Pinos,0
1747,ALER,2025-01-21T00:00:00,Plantago,0
1748,ALER,2025-01-21T00:00:00,Plátano de paseo,0
1749,ALER,2025-01-21T00:00:00,PNI (Polen no identificado),0
1750,ALER,2025-01-21T00:00:00,Populus,0
1751,ALER,2025-01-21T00:00:00,Quenopodiáceas/Amarantáceas,0
1752,ALER,2025-01-21T00:00:00,Quercus,0
1753,ALER,2025-01-21T00:00:00,Rumex (Acederas),0
1754,ALER,2025-01-21T00:00:00,Sauces,0
1755,ALER,2025-01-21T00:00:00,Urticaceae (Ortigas),0
1756,ARAN,2024-12-31T00:00:00,Abedul,0
1757,ARAN,2024-12-31T00:00:00,Aligustre,0
1758,ARAN,2024-12-31T00:00:00,Aliso,0
1759,ARAN,2024-12-31T00:00:00,Arce,0
1760,ARAN,2024-12-31T00:00:00,Artemisia,0
1761,ARAN,2024-12-31T00:00:00,Castaño,0
1762,ARAN,2024-12-31T00:00:00,Compuestas,0
1763,ARAN,2024-12-31T00:00:00,Corylus,0
1764,ARAN,2024-12-31T00:00:00,Cupresáceas/Taxáceas,1
1765,ARAN,2024-12-31T00:00:00,Ericaceae,0
1766,ARAN,2024-12-31T00:00:00,Eucalipto,0
1767,ARAN,2024-12-31T00:00:00,Fresno,0
1768,ARAN,2024-12-31T00:00:00,Gramíneas,0
1769,ARAN,2024-12-31T00:00:00,Moreras,0
1770,ARAN,2024-12-31T00:00:00,Olivo,0
1771,ARAN,2024-12-31T00:00:00,Olmos,0
1772,ARAN,2024-12-31T00:00:00,Otros,0
1773,ARAN,2024-12-31T00:00:00,Pinos,0
1774,ARAN,2024-12-31T00:00:00,Plantago,0
1775,ARAN,2024-12-31T00:00:00,Plátano de paseo,0
1776,ARAN,2024-12-31T00:00:00,PNI (Polen no identificado),1
1777,ARAN,2024-12-31T00:00:00,Populus,0
1778,ARAN,2024-12-31T00:00:00,Quenopodiáceas/Amarantáceas,0
1779,ARAN,2024-12-31T00:00:00,Quercus,0
1780,ARAN,2024-12-31T00:00:00,Rumex (Acederas),0
1781,ARAN,2024-12-31T00:00:00,Sauces,0
1782,ARAN,2024-12-31T00:00:00,Urticaceae (Ortigas),1
1783,ARAN,2025-01-01T00:00:00,Abedul,0
1784,ARAN,2025-01-01T00:00:00,Aligustre,0
1785,ARAN,2025-01-01T00:00:00,Aliso,0
1786,ARAN,2025-01-01T00:00:00,Arce,0
1787,ARAN,2025-01-01T00:00:00,Artemisia,0
1788,ARAN,2025-01-01T00:00:00,Castaño,0
1789,ARAN,2025-01-01T00:00:00,Compuestas,0
1790,ARAN,2025-01-01T00:00:00,Corylus,0
1791,ARAN,2025-01-01T00:00:00,Cupresáceas/Taxáceas,3
1792,ARAN,2025-01-01T00:00:00,Ericaceae,0
1793,ARAN,2025-01-01T00:00:00,Eucalipto,0
1794,ARAN,2025-01-01T00:00:00,Fresno,0
1795,ARAN,2025-01-01T00:00:00,Gramíneas,0
1796,ARAN,2025-01-01T00:00:00,Moreras,0
1797,ARAN,2025-01-01T00:00:00,Olivo,0
1798,ARAN,2025-01-01T00:00:00,Olmos,0
1799,ARAN,2025-01-01T00:00:00,Otros,1
1800,ARAN,2025-01-01T00:00:00,Pinos,0
1801,ARAN,2025-01-01T00:00:00,Plantago,0
1802,ARAN,2025-01-01T00:00:00,Plátano de paseo,0
1803,ARAN,2025-01-01T00:00:00,PNI (Polen no identificado),0
1804,ARAN,2025-01-01T00:00:00,Populus,0
1805,ARAN,2025-01-01T00:00:00,Quenopodiáceas/Amarantáceas,0
1806,ARAN,2025-01-01T00:00:00,Quercus,1
1807,ARAN,2025-01-01T00:00:00,Rumex (Acederas),0
1808,ARAN,2025-01-01T00:00:00,Sauces,0
1809,ARAN,2025-01-01T00:00:00,Urticaceae (Ortigas),0
1810,ARAN,2025-01-02T00:00:00,Abedul,0
1811,ARAN,2025-01-02T00:00:00,Aligustre,0
1812,ARAN,2025-01-02T00:00:00,Aliso,0
1813,ARAN,2025-01-02T00:00:00,Arce,0
1814,ARAN,2025-01-02T00:00:00,Artemisia,0
1815,ARAN,2025-01-02T00:00:00,Castaño,0
1816,ARAN,2025-01-02T00:00:00,Compuestas,0
1817,ARAN,2025-01-02T00:00:00,Corylus,0
1818,ARAN,2025-01-02T00:00:00,Cupresáceas/Taxáceas,1
1819,ARAN,2025-01-02T00:00:00,Ericaceae,0
1820,ARAN,2025-01-02T00:00:00,Eucalipto,0
1821,ARAN,2025-01-02T00:00:00,Fresno,0
1822,ARAN,2025-01-02T00:00:00,Gramíneas,0
1823,ARAN,2025-01-02T00:00:00,Moreras,0
1824,ARAN,2025-01-02T00:00:00,Olivo,0
1825,ARAN,2025-01-02T00:00:00,Olmos,0
1826,ARAN,2025-01-02T00:00:00,Otros,0
1827,ARAN,2025-01-02T00:00:00,Pinos,0
1828,ARAN,2025-01-02T00:00:00,Plantago,0
1829,ARAN,2025-01-02T00:00:00,Plátano de paseo,0
1830,ARAN,2025-01-02T00:00:00,PNI (Polen no identificado),3
1831,ARAN,2025-01-02T00:00:00,Populus,0
1832,ARAN,2025-01-02T00:00:00,Quenopodiáceas/Amarantáceas,0
1833,ARAN,2025-01-02T00:00:00,Quercus,0
1834,ARAN,2025-01-02T00:00:00,Rumex (Acederas),0
1835,ARAN,2025-01-02T00:00:00,Sauces,0
1836,ARAN,2025-01-02T00:00:00,Urticaceae (Ortigas),0
1837,ARAN,2025-01-03T00:00:00,Abedul,0
1838,ARAN,2025-01-03T00:00:00,Aligustre,0
1839,ARAN,2025-01-03T00:00:00,Aliso,0
1840,ARAN,2025-01-03T00:00:00,Arce,0
1841,ARAN,2025-01-03T00:00:00,Artemisia,0
1842,ARAN,2025-01-03T00:00:00,Castaño,0
1843,ARAN,2025-01-03T00:00:00,Compuestas,0
1844,ARAN,2025-01-03T00:00:00,Corylus,0
1845,ARAN,2025-01-03T00:00:00,Cupresáceas/Taxáceas,2
1846,ARAN,2025-01-03T00:00:00,Ericaceae,0
1847,ARAN,2025-01-03T00:00:00,Eucalipto,0
1848,ARAN,2025-01-03T00:00:00,Fresno,0
1849,ARAN,2025-01-03T00:00:00,Gramíneas,1
1850,ARAN,2025-01-03T00:00:00,Moreras,0
1851,ARAN,2025-01-03T00:00:00,Olivo,0
1852,ARAN,2025-01-03T00:00:00,Olmos,0
1853,ARAN,2025-01-03T00:00:00,Otros,1
1854,ARAN,2025-01-03T00:00:00,Pinos,0
1855,ARAN,2025-01-03T00:00:00,Plantago,0
1856,ARAN,2025-01-03T00:00:00,Plátano de paseo,0
1857,ARAN,2025-01-03T00:00:00,PNI (Polen no identificado),0
1858,ARAN,2025-01-03T00:00:00,Populus,0
1859,ARAN,2025-01-03T00:00:00,Quenopodiáceas/Amarantáceas,0
1860,ARAN,2025-01-03T00:00:00,Quercus,7
1861,ARAN,2025-01-03T00:00:00,Rumex (Acederas),0
1862,ARAN,2025-01-03T00:00:00,Sauces,0
1863,ARAN,2025-01-03T00:00:00,Urticaceae (Ortigas),2
1864,ARAN,2025-01-04T00:00:00,Abedul,0
1865,ARAN,2025-01-04T00:00:00,Aligustre,0
1866,ARAN,2025-01-04T00:00:00,Aliso,0
1867,ARAN,2025-01-04T00:00:00,Arce,0
1868,ARAN,2025-01-04T00:00:00,Artemisia,0
1869,ARAN,2025-01-04T00:00:00,Castaño,0
1870,ARAN,2025-01-04T00:00:00,Compuestas,0
1871,ARAN,2025-01-04T00:00:00,Corylus,0
1872,ARAN,2025-01-04T00:00:00,Cupresáceas/Taxáceas,6
1873,ARAN,2025-01-04T00:00:00,Ericaceae,0
1874,ARAN,2025-01-04T00:00:00,Eucalipto,0
1875,ARAN,2025-01-04T00:00:00,Fresno,0
1876,ARAN,2025-01-04T00:00:00,Gramíneas,0
1877,ARAN,2025-01-04T00:00:00,Moreras,0
1878,ARAN,2025-01-04T00:00:00,Olivo,0
1879,ARAN,2025-01-04T00:00:00,Olmos,0
1880,ARAN,2025-01-04T00:00:00,Otros,0
1881,ARAN,2025-01-04T00:00:00,Pinos,0
1882,ARAN,2025-01-04T00:00:00,Plantago,0
1883,ARAN,2025-01-04T00:00:00,Plátano de paseo,0
1884,ARAN,2025-01-04T00:00:00,PNI (Polen no identificado),1
1885,ARAN,2025-01-04T00:00:00,Populus,0
1886,ARAN,2025-01-04T00:00:00,Quenopodiáceas/Amarantáceas,0
1887,ARAN,2025-01-04T00:00:00,Quercus,0
1888,ARAN,2025-01-04T00:00:00,Rumex (Acederas),0
1889,ARAN,2025-01-04T00:00:00,Sauces,0
1890,ARAN,2025-01-04T00:00:00,Urticaceae (Ortigas),1
1891,ARAN,2025-01-05T00:00:00,Abedul,0
1892,ARAN,2025-01-05T00:00:00,Aligustre,0
1893,ARAN,2025-01-05T00:00:00,Aliso,0
1894,ARAN,2025-01-05T00:00:00,Arce,0
1895,ARAN,2025-01-05T00:00:00,Artemisia,0
1896,ARAN,2025-01-05T00:00:00,Castaño,0
1897,ARAN,2025-01-05T00:00:00,Compuestas,0
1898,ARAN,2025-01-05T00:00:00,Corylus,0
1899,ARAN,2025-01-05T00:00:00,Cupresáceas/Taxáceas,31
1900,ARAN,2025-01-05T00:00:00,Ericaceae,0
1901,ARAN,2025-01-05T00:00:00,Eucalipto,0
1902,ARAN,2025-01-05T00:00:00,Fresno,1
1903,ARAN,2025-01-05T00:00:00,Gramíneas,4
1904,ARAN,2025-01-05T00:00:00,Moreras,0
1905,ARAN,2025-01-05T00:00:00,Olivo,0
1906,ARAN,2025-01-05T00:00:00,Olmos,0
1907,ARAN,2025-01-05T00:00:00,Otros,0
1908,ARAN,2025-01-05T00:00:00,Pinos,0
1909,ARAN,2025-01-05T00:00:00,Plantago,0
1910,ARAN,2025-01-05T00:00:00,Plátano de paseo,0
1911,ARAN,2025-01-05T00:00:00,PNI (Polen no identificado),2
1912,ARAN,2025-01-05T00:00:00,Populus,0
1913,ARAN,2025-01-05T00:00:00,Quenopodiáceas/Amarantáceas,0
1914,ARAN,2025-01-05T00:00:00,Quercus,11
1915,ARAN,2025-01-05T00:00:00,Rumex (Acederas),0
1916,ARAN,2025-01-05T00:00:00,Sauces,0
1917,ARAN,2025-01-05T00:00:00,Urticaceae (Ortigas),4
1918,ARAN,2025-01-06T00:00:00,Abedul,0
1919,ARAN,2025-01-06T00:00:00,Aligustre,0
1920,ARAN,2025-01-06T00:00:00,Aliso,1
1921,ARAN,2025-01-06T00:00:00,Arce,0
1922,ARAN,2025-01-06T00:00:00,Artemisia,0
1923,ARAN,2025-01-06T00:00:00,Castaño,0
1924,ARAN,2025-01-06T00:00:00,Compuestas,0
1925,ARAN,2025-01-06T00:00:00,Corylus,0
1926,ARAN,2025-01-06T00:00:00,Cupresáceas/Taxáceas,36
1927,ARAN,2025-01-06T00:00:00,Ericaceae,0
1928,ARAN,2025-01-06T00:00:00,Eucalipto,0
1929,ARAN,2025-01-06T00:00:00,Fresno,2
1930,ARAN,2025-01-06T00:00:00,Gramíneas,1
1931,ARAN,2025-01-06T00:00:00,Moreras,0
1932,ARAN,2025-01-06T00:00:00,Olivo,0
1933,ARAN,2025-01-06T00:00:00,Olmos,0
1934,ARAN,2025-01-06T00:00:00,Otros,0
1935,ARAN,2025-01-06T00:00:00,Pinos,0
1936,ARAN,2025-01-06T00:00:00,Plantago,0
1937,ARAN,2025-01-06T00:00:00,Plátano de paseo,0
1938,ARAN,2025-01-06T00:00:00,PNI (Polen no identificado),0
1939,ARAN,2025-01-06T00:00:00,Populus,0
1940,ARAN,2025-01-06T00:00:00,Quenopodiáceas/Amarantáceas,0
1941,ARAN,2025-01-06T00:00:00,Quercus,2
1942,ARAN,2025-01-06T00:00:00,Rumex (Acederas),0
1943,ARAN,2025-01-06T00:00:00,Sauces,0
1944,ARAN,2025-01-06T00:00:00,Urticaceae (Ortigas),0
1945,ARAN,2025-01-07T00:00:00,Abedul,0
1946,ARAN,2025-01-07T00:00:00,Aligustre,0
1947,ARAN,2025-01-07T00:00:00,Aliso,1
1948,ARAN,2025-01-07T00:00:00,Arce,0
1949,ARAN,2025-01-07T00:00:00,Artemisia,0
1950,ARAN,2025-01-07T00:00:00,Castaño,0
1951,ARAN,2025-01-07T00:00:00,Compuestas,0
1952,ARAN,2025-01-07T00:00:00,Corylus,0
1953,ARAN,2025-01-07T00:00:00,Cupresáceas/Taxáceas,3
1954,ARAN,2025-01-07T00:00:00,Ericaceae,0
1955,ARAN,2025-01-07T00:00:00,Eucalipto,0
1956,ARAN,2025-01-07T00:00:00,Fresno,2
1957,ARAN,2025-01-07T00:00:00,Gramíneas,0
1958,ARAN,2025-01-07T00:00:00,Moreras,0
1959,ARAN,2025-01-07T00:00:00,Olivo,0
1960,ARAN,2025-01-07T00:00:00,Olmos,0
1961,ARAN,2025-01-07T00:00:00,Otros,0
1962,ARAN,2025-01-07T00:00:00,Pinos,0
1963,ARAN,2025-01-07T00:00:00,Plantago,0
1964,ARAN,2025-01-07T00:00:00,Plátano de paseo,0
1965,ARAN,2025-01-07T00:00:00,PNI (Polen no identificado),1
1966,ARAN,2025-01-07T00:00:00,Populus,0
1967,ARAN,2025-01-07T00:00:00,Quenopodiáceas/Amarantáceas,0
1968,ARAN,2025-01-07T00:00:00,Quercus,2
1969,ARAN,2025-01-07T00:00:00,Rumex (Acederas),0
1970,ARAN,2025-01-07T00:00:00,Sauces,0
1971,ARAN,2025-01-07T00:00:00,Urticaceae (Ortigas),1
1972,ARAN,2025-01-08T00:00:00,Abedul,0
1973,ARAN,2025-01-08T00:00:00,Aligustre,0
1974,ARAN,2025-01-08T00:00:00,Aliso,0
1975,ARAN,2025-01-08T00:00:00,Arce,0
1976,ARAN,2025-01-08T00:00:00,Artemisia,0
1977,ARAN,2025-01-08T00:00:00,Castaño,0
1978,ARAN,2025-01-08T00:00:00,Compuestas,0
1979,ARAN,2025-01-08T00:00:00,Corylus,0
1980,ARAN,2025-01-08T00:00:00,Cupresáceas/Taxáceas,2
1981,ARAN,2025-01-08T00:00:00,Ericaceae,0
1982,ARAN,2025-01-08T00:00:00,Eucalipto,0
1983,ARAN,2025-01-08T00:00:00,Fresno,1
1984,ARAN,2025-01-08T00:00:00,Gramíneas,0
1985,ARAN,2025-01-08T00:00:00,Moreras,0
1986,ARAN,2025-01-08T00:00:00,Olivo,0
1987,ARAN,2025-01-08T00:00:00,Olmos,0
1988,ARAN,2025-01-08T00:00:00,Otros,0
1989,ARAN,2025-01-08T00:00:00,Pinos,0
1990,ARAN,2025-01-08T00:00:00,Plantago,0
1991,ARAN,2025-01-08T00:00:00,Plátano de paseo,0
1992,ARAN,2025-01-08T00:00:00,PNI (Polen no identificado),2
1993,ARAN,2025-01-08T00:00:00,Populus,0
1994,ARAN,2025-01-08T00:00:00,Quenopodiáceas/Amarantáceas,0
1995,ARAN,2025-01-08T00:00:00,Quercus,1
1996,ARAN,2025-01-08T00:00:00,Rumex (Acederas),0
1997,ARAN,2025-01-08T00:00:00,Sauces,0
1998,ARAN,2025-01-08T00:00:00,Urticaceae (Ortigas),3
1999,ARAN,2025-01-09T00:00:00,Abedul,0
2000,ARAN,2025-01-09T00:00:00,Aligustre,0
2001,ARAN,2025-01-09T00:00:00,Aliso,1
2002,ARAN,2025-01-09T00:00:00,Arce,0
2003,ARAN,2025-01-09T00:00:00,Artemisia,0
2004,ARAN,2025-01-09T00:00:00,Castaño,0
2005,ARAN,2025-01-09T00:00:00,Compuestas,0
2006,ARAN,2025-01-09T00:00:00,Corylus,0
2007,ARAN,2025-01-09T00:00:00,Cupresáceas/Taxáceas,8
2008,ARAN,2025-01-09T00:00:00,Ericaceae,0
2009,ARAN,2025-01-09T00:00:00,Eucalipto,0
2010,ARAN,2025-01-09T00:00:00,Fresno,5
2011,ARAN,2025-01-09T00:00:00,Gramíneas,1
2012,ARAN,2025-01-09T00:00:00,Moreras,0
2013,ARAN,2025-01-09T00:00:00,Olivo,0
2014,ARAN,2025-01-09T00:00:00,Olmos,0
2015,ARAN,2025-01-09T00:00:00,Otros,1
2016,ARAN,2025-01-09T00:00:00,Pinos,0
2017,ARAN,2025-01-09T00:00:00,Plantago,0
2018,ARAN,2025-01-09T00:00:00,Plátano de paseo,0
2019,ARAN,2025-01-09T00:00:00,PNI (Polen no identificado),4
2020,ARAN,2025-01-09T00:00:00,Populus,0
2021,ARAN,2025-01-09T00:00:00,Quenopodiáceas/Amarantáceas,0
2022,ARAN,2025-01-09T00:00:00,Quercus,1
2023,ARAN,2025-01-09T00:00:00,Rumex (Acederas),0
2024,ARAN,2025-01-09T00:00:00,Sauces,0
2025,ARAN,2025-01-09T00:00:00,Urticaceae (Ortigas),1
2026,ARAN,2025-01-10T00:00:00,Abedul,0
2027,ARAN,2025-01-10T00:00:00,Aligustre,0
2028,ARAN,2025-01-10T00:00:00,Aliso,0
2029,ARAN,2025-01-10T00:00:00,Arce,0
2030,ARAN,2025-01-10T00:00:00,Artemisia,0
2031,ARAN,2025-01-10T00:00:00,Castaño,0
2032,ARAN,2025-01-10T00:00:00,Compuestas,0
2033,ARAN,2025-01-10T00:00:00,Corylus,0
2034,ARAN,2025-01-10T00:00:00,Cupresáceas/Taxáceas,141
2035,ARAN,2025-01-10T00:00:00,Ericaceae,0
2036,ARAN,2025-01-10T00:00:00,Eucalipto,0
2037,ARAN,2025-01-10T00:00:00,Fresno,8
2038,ARAN,2025-01-10T00:00:00,Gramíneas,1
2039,ARAN,2025-01-10T00:00:00,Moreras,0
2040,ARAN,2025-01-10T00:00:00,Olivo,0
2041,ARAN,2025-01-10T00:00:00,Olmos,0
2042,ARAN,2025-01-10T00:00:00,Otros,0
2043,ARAN,2025-01-10T00:00:00,Pinos,0
2044,ARAN,2025-01-10T00:00:00,Plantago,0
2045,ARAN,2025-01-10T00:00:00,Plátano de paseo,0
2046,ARAN,2025-01-10T00:00:00,PNI (Polen no identificado),0
2047,ARAN,2025-01-10T00:00:00,Populus,0
2048,ARAN,2025-01-10T00:00:00,Quenopodiáceas/Amarantáceas,0
2049,ARAN,2025-01-10T00:00:00,Quercus,0
2050,ARAN,2025-01-10T00:00:00,Rumex (Acederas),0
2051,ARAN,2025-01-10T00:00:00,Sauces,0
2052,ARAN,2025-01-10T00:00:00,Urticaceae (Ortigas),3
2053,ARAN,2025-01-11T00:00:00,Abedul,0
2054,ARAN,2025-01-11T00:00:00,Aligustre,0
2055,ARAN,2025-01-11T00:00:00,Aliso,3
2056,ARAN,2025-01-11T00:00:00,Arce,0
2057,ARAN,2025-01-11T00:00:00,Artemisia,0
2058,ARAN,2025-01-11T00:00:00,Castaño,0
2059,ARAN,2025-01-11T00:00:00,Compuestas,0
2060,ARAN,2025-01-11T00:00:00,Corylus,0
2061,ARAN,2025-01-11T00:00:00,Cupresáceas/Taxáceas,102
2062,ARAN,2025-01-11T00:00:00,Ericaceae,0
2063,ARAN,2025-01-11T00:00:00,Eucalipto,0
2064,ARAN,2025-01-11T00:00:00,Fresno,5
2065,ARAN,2025-01-11T00:00:00,Gramíneas,2
2066,ARAN,2025-01-11T00:00:00,Moreras,0
2067,ARAN,2025-01-11T00:00:00,Olivo,0
2068,ARAN,2025-01-11T00:00:00,Olmos,0
2069,ARAN,2025-01-11T00:00:00,Otros,0
2070,ARAN,2025-01-11T00:00:00,Pinos,0
2071,ARAN,2025-01-11T00:00:00,Plantago,0
2072,ARAN,2025-01-11T00:00:00,Plátano de paseo,0
2073,ARAN,2025-01-11T00:00:00,PNI (Polen no identificado),0
2074,ARAN,2025-01-11T00:00:00,Populus,0
2075,ARAN,2025-01-11T00:00:00,Quenopodiáceas/Amarantáceas,0
2076,ARAN,2025-01-11T00:00:00,Quercus,3
2077,ARAN,2025-01-11T00:00:00,Rumex (Acederas),0
2078,ARAN,2025-01-11T00:00:00,Sauces,0
2079,ARAN,2025-01-11T00:00:00,Urticaceae (Ortigas),9
2080,ARAN,2025-01-12T00:00:00,Abedul,0
2081,ARAN,2025-01-12T00:00:00,Aligustre,0
2082,ARAN,2025-01-12T00:00:00,Aliso,5
2083,ARAN,2025-01-12T00:00:00,Arce,0
2084,ARAN,2025-01-12T00:00:00,Artemisia,0
2085,ARAN,2025-01-12T00:00:00,Castaño,0
2086,ARAN,2025-01-12T00:00:00,Compuestas,0
2087,ARAN,2025-01-12T00:00:00,Corylus,0
2088,ARAN,2025-01-12T00:00:00,Cupresáceas/Taxáceas,263
2089,ARAN,2025-01-12T00:00:00,Ericaceae,0
2090,ARAN,2025-01-12T00:00:00,Eucalipto,0
2091,ARAN,2025-01-12T00:00:00,Fresno,14
2092,ARAN,2025-01-12T00:00:00,Gramíneas,0
2093,ARAN,2025-01-12T00:00:00,Moreras,0
2094,ARAN,2025-01-12T00:00:00,Olivo,0
2095,ARAN,2025-01-12T00:00:00,Olmos,0
2096,ARAN,2025-01-12T00:00:00,Otros,0
2097,ARAN,2025-01-12T00:00:00,Pinos,0
2098,ARAN,2025-01-12T00:00:00,Plantago,0
2099,ARAN,2025-01-12T00:00:00,Plátano de paseo,0
2100,ARAN,2025-01-12T00:00:00,PNI (Polen no identificado),2
2101,ARAN,2025-01-12T00:00:00,Populus,0
2102,ARAN,2025-01-12T00:00:00,Quenopodiáceas/Amarantáceas,0
2103,ARAN,2025-01-12T00:00:00,Quercus,0
2104,ARAN,2025-01-12T00:00:00,Rumex (Acederas),0
2105,ARAN,2025-01-12T00:00:00,Sauces,0
2106,ARAN,2025-01-12T00:00:00,Urticaceae (Ortigas),6
2107,ARAN,2025-01-13T00:00:00,Abedul,0
2108,ARAN,2025-01-13T00:00:00,Aligustre,0
2109,ARAN,2025-01-13T00:00:00,Aliso,3
2110,ARAN,2025-01-13T00:00:00,Arce,0
2111,ARAN,2025-01-13T00:00:00,Artemisia,0
2112,ARAN,2025-01-13T00:00:00,Castaño,0
2113,ARAN,2025-01-13T00:00:00,Compuestas,0
2114,ARAN,2025-01-13T00:00:00,Corylus,0
2115,ARAN,2025-01-13T00:00:00,Cupresáceas/Taxáceas,32
2116,ARAN,2025-01-13T00:00:00,Ericaceae,0
2117,ARAN,2025-01-13T00:00:00,Eucalipto,0
2118,ARAN,2025-01-13T00:00:00,Fresno,2
2119,ARAN,2025-01-13T00:00:00,Gramíneas,2
2120,ARAN,2025-01-13T00:00:00,Moreras,0
2121,ARAN,2025-01-13T00:00:00,Olivo,0
2122,ARAN,2025-01-13T00:00:00,Olmos,0
2123,ARAN,2025-01-13T00:00:00,Otros,0
2124,ARAN,2025-01-13T00:00:00,Pinos,0
2125,ARAN,2025-01-13T00:00:00,Plantago,0
2126,ARAN,2025-01-13T00:00:00,Plátano de paseo,0
2127,ARAN,2025-01-13T00:00:00,PNI (Polen no identificado),1
2128,ARAN,2025-01-13T00:00:00,Populus,0
2129,ARAN,2025-01-13T00:00:00,Quenopodiáceas/Amarantáceas,0
2130,ARAN,2025-01-13T00:00:00,Quercus,0
2131,ARAN,2025-01-13T00:00:00,Rumex (Acederas),0
2132,ARAN,2025-01-13T00:00:00,Sauces,0
2133,ARAN,2025-01-13T00:00:00,Urticaceae (Ortigas),1
2134,ARAN,2025-01-14T00:00:00,Abedul,0
2135,ARAN,2025-01-14T00:00:00,Aligustre,0
2136,ARAN,2025-01-14T00:00:00,Aliso,0
2137,ARAN,2025-01-14T00:00:00,Arce,0
2138,ARAN,2025-01-14T00:00:00,Artemisia,0
2139,ARAN,2025-01-14T00:00:00,Castaño,0
2140,ARAN,2025-01-14T00:00:00,Compuestas,0
2141,ARAN,2025-01-14T00:00:00,Corylus,1
2142,ARAN,2025-01-14T00:00:00,Cupresáceas/Taxáceas,7
2143,ARAN,2025-01-14T00:00:00,Ericaceae,0
2144,ARAN,2025-01-14T00:00:00,Eucalipto,0
2145,ARAN,2025-01-14T00:00:00,Fresno,3
2146,ARAN,2025-01-14T00:00:00,Gramíneas,0
2147,ARAN,2025-01-14T00:00:00,Moreras,0
2148,ARAN,2025-01-14T00:00:00,Olivo,0
2149,ARAN,2025-01-14T00:00:00,Olmos,0
2150,ARAN,2025-01-14T00:00:00,Otros,0
2151,ARAN,2025-01-14T00:00:00,Pinos,0
2152,ARAN,2025-01-14T00:00:00,Plantago,0
2153,ARAN,2025-01-14T00:00:00,Plátano de paseo,0
2154,ARAN,2025-01-14T00:00:00,PNI (Polen no identificado),0
2155,ARAN,2025-01-14T00:00:00,Populus,0
2156,ARAN,2025-01-14T00:00:00,Quenopodiáceas/Amarantáceas,0
2157,ARAN,2025-01-14T00:00:00,Quercus,0
2158,ARAN,2025-01-14T00:00:00,Rumex (Acederas),0
2159,ARAN,2025-01-14T00:00:00,Sauces,0
2160,ARAN,2025-01-14T00:00:00,Urticaceae (Ortigas),1
2161,ARAN,2025-01-15T00:00:00,Abedul,0
2162,ARAN,2025-01-15T00:00:00,Aligustre,0
2163,ARAN,2025-01-15T00:00:00,Aliso,3
2164,ARAN,2025-01-15T00:00:00,Arce,0
2165,ARAN,2025-01-15T00:00:00,Artemisia,0
2166,ARAN,2025-01-15T00:00:00,Castaño,0
2167,ARAN,2025-01-15T00:00:00,Compuestas,0
2168,ARAN,2025-01-15T00:00:00,Corylus,0
2169,ARAN,2025-01-15T00:00:00,Cupresáceas/Taxáceas,10
2170,ARAN,2025-01-15T00:00:00,Ericaceae,0
2171,ARAN,2025-01-15T00:00:00,Eucalipto,0
2172,ARAN,2025-01-15T00:00:00,Fresno,2
2173,ARAN,2025-01-15T00:00:00,Gramíneas,1
2174,ARAN,2025-01-15T00:00:00,Moreras,0
2175,ARAN,2025-01-15T00:00:00,Olivo,0
2176,ARAN,2025-01-15T00:00:00,Olmos,0
2177,ARAN,2025-01-15T00:00:00,Otros,0
2178,ARAN,2025-01-15T00:00:00,Pinos,0
2179,ARAN,2025-01-15T00:00:00,Plantago,0
2180,ARAN,2025-01-15T00:00:00,Plátano de paseo,0
2181,ARAN,2025-01-15T00:00:00,PNI (Polen no identificado),0
2182,ARAN,2025-01-15T00:00:00,Populus,0
2183,ARAN,2025-01-15T00:00:00,Quenopodiáceas/Amarantáceas,0
2184,ARAN,2025-01-15T00:00:00,Quercus,1
2185,ARAN,2025-01-15T00:00:00,Rumex (Acederas),0
2186,ARAN,2025-01-15T00:00:00,Sauces,0
2187,ARAN,2025-01-15T00:00:00,Urticaceae (Ortigas),0
2188,ARAN,2025-01-16T00:00:00,Abedul,0
2189,ARAN,2025-01-16T00:00:00,Aligustre,0
2190,ARAN,2025-01-16T00:00:00,Aliso,1
2191,ARAN,2025-01-16T00:00:00,Arce,0
2192,ARAN,2025-01-16T00:00:00,Artemisia,0
2193,ARAN,2025-01-16T00:00:00,Castaño,0
2194,ARAN,2025-01-16T00:00:00,Compuestas,0
2195,ARAN,2025-01-16T00:00:00,Corylus,0
2196,ARAN,2025-01-16T00:00:00,Cupresáceas/Taxáceas,9
